Sample_ID_1	Sample_ID_2	Population_1	Population_2	Ind_1	Ind_2	CHRType	K	Value
KAZ14035	KAZ14054	Chokpak	Chokpak	Chokpak_04	Chokpak_06	Autosomes	K = 7	 0.005966
KAZ14053	KAZ14054	Chokpak	Chokpak	Chokpak_05	Chokpak_06	Allosome	K = 3	 0.004762
KAZ14054	KAZ14054	Chokpak	Chokpak	Chokpak_06	Chokpak_06	Autosomes	K = 5	10
KAZ14035	KAZ14054	Chokpak	Chokpak	Chokpak_04	Chokpak_06	Allosome	K = 7	-0.048227
KAZ14032	KAZ14054	Chokpak	Chokpak	Chokpak_03	Chokpak_06	Allosome	K = 4	 0.036259
KAZ14032	KAZ14054	Chokpak	Chokpak	Chokpak_03	Chokpak_06	Allosome	K = 6	 0.036200
KAZ14035	KAZ14054	Chokpak	Chokpak	Chokpak_04	Chokpak_06	Autosomes	K = 5	 0.005966
KAZ14001	KAZ14054	Chokpak	Chokpak	Chokpak_01	Chokpak_06	Autosomes	K = 4	 0.008006
KAZ14003	KAZ14054	Chokpak	Chokpak	Chokpak_02	Chokpak_06	Allosome	K = 2	 0.062907
KAZ14003	KAZ14054	Chokpak	Chokpak	Chokpak_02	Chokpak_06	Allosome	K = 7	-0.027345
KAZ14003	KAZ14055	Chokpak	Chokpak	Chokpak_02	Chokpak_07	Autosomes	K = 4	 0.006803
KAZ14054	KAZ14055	Chokpak	Chokpak	Chokpak_06	Chokpak_07	Allosome	K = 4	 0.058999
KAZ14032	KAZ14055	Chokpak	Chokpak	Chokpak_03	Chokpak_07	Autosomes	K = 6	-0.000205
KAZ14032	KAZ14055	Chokpak	Chokpak	Chokpak_03	Chokpak_07	Allosome	K = 7	 0.002156
KAZ14055	KAZ14055	Chokpak	Chokpak	Chokpak_07	Chokpak_07	Autosomes	K = 5	10
KAZ14035	KAZ14055	Chokpak	Chokpak	Chokpak_04	Chokpak_07	Allosome	K = 4	 0.021799
KAZ14003	KAZ14055	Chokpak	Chokpak	Chokpak_02	Chokpak_07	Allosome	K = 5	 0.065625
KAZ14003	KAZ14055	Chokpak	Chokpak	Chokpak_02	Chokpak_07	Autosomes	K = 6	 0.006803
KAZ14053	KAZ14055	Chokpak	Chokpak	Chokpak_05	Chokpak_07	Allosome	K = 2	 0.076102
KAZ14001	KAZ14055	Chokpak	Chokpak	Chokpak_01	Chokpak_07	Autosomes	K = 7	 0.006090
KAZ14001	KAZ14055	Chokpak	Chokpak	Chokpak_01	Chokpak_07	Allosome	K = 3	 0.008804
KAZ14055	KAZ14055	Chokpak	Chokpak	Chokpak_07	Chokpak_07	Allosome	K = 7	10
KAZ14054	KAZ14055	Chokpak	Chokpak	Chokpak_06	Chokpak_07	Autosomes	K = 6	 0.004800
KAZ14055	KAZ14055	Chokpak	Chokpak	Chokpak_07	Chokpak_07	Autosomes	K = 3	10
KAZ14053	KAZ14055	Chokpak	Chokpak	Chokpak_05	Chokpak_07	Autosomes	K = 3	 0.010492
KAZ14032	KAZ14055	Chokpak	Chokpak	Chokpak_03	Chokpak_07	Allosome	K = 2	 0.054782
KAZ14032	KAZ14055	Chokpak	Chokpak	Chokpak_03	Chokpak_07	Autosomes	K = 3	-0.000205
KAZ14054	KAZ14055	Chokpak	Chokpak	Chokpak_06	Chokpak_07	Allosome	K = 7	 0.042495
KAZ14055	KAZ14055	Chokpak	Chokpak	Chokpak_07	Chokpak_07	Autosomes	K = 6	10
KAZ14053	KAZ14055	Chokpak	Chokpak	Chokpak_05	Chokpak_07	Autosomes	K = 4	 0.010492
KAZ14054	KAZ14055	Chokpak	Chokpak	Chokpak_06	Chokpak_07	Autosomes	K = 7	 0.004800
KAZ14054	KAZ14055	Chokpak	Chokpak	Chokpak_06	Chokpak_07	Autosomes	K = 2	 0.007669
KAZ14035	KAZ14055	Chokpak	Chokpak	Chokpak_04	Chokpak_07	Autosomes	K = 7	 0.007476
KAZ14001	KAZ14055	Chokpak	Chokpak	Chokpak_01	Chokpak_07	Allosome	K = 7	-0.009095
KAZ14053	KAZ14055	Chokpak	Chokpak	Chokpak_05	Chokpak_07	Autosomes	K = 5	 0.010492
KAZ14001	KAZ14055	Chokpak	Chokpak	Chokpak_01	Chokpak_07	Autosomes	K = 2	 0.009185
KAZ14032	KAZ14055	Chokpak	Chokpak	Chokpak_03	Chokpak_07	Autosomes	K = 7	-0.000205
KAZ14055	KAZ14055	Chokpak	Chokpak	Chokpak_07	Chokpak_07	Autosomes	K = 4	10
KAZ14001	KAZ14055	Chokpak	Chokpak	Chokpak_01	Chokpak_07	Autosomes	K = 6	 0.006090
KAZ14035	KAZ14055	Chokpak	Chokpak	Chokpak_04	Chokpak_07	Allosome	K = 6	 0.021801
KAZ14053	KAZ14055	Chokpak	Chokpak	Chokpak_05	Chokpak_07	Allosome	K = 6	 0.042937
KAZ14054	KAZ14055	Chokpak	Chokpak	Chokpak_06	Chokpak_07	Allosome	K = 3	 0.059118
KAZ14035	KAZ14055	Chokpak	Chokpak	Chokpak_04	Chokpak_07	Allosome	K = 2	 0.064191
KAZ14001	KAZ14055	Chokpak	Chokpak	Chokpak_01	Chokpak_07	Autosomes	K = 5	 0.006090
KAZ14035	KAZ14055	Chokpak	Chokpak	Chokpak_04	Chokpak_07	Autosomes	K = 3	 0.007476
KAZ14035	KAZ14055	Chokpak	Chokpak	Chokpak_04	Chokpak_07	Allosome	K = 3	 0.021967
KAZ14055	KAZ14055	Chokpak	Chokpak	Chokpak_07	Chokpak_07	Allosome	K = 5	10
KAZ14032	KAZ14055	Chokpak	Chokpak	Chokpak_03	Chokpak_07	Allosome	K = 3	 0.034747
KAZ14003	KAZ14055	Chokpak	Chokpak	Chokpak_02	Chokpak_07	Allosome	K = 4	 0.065630
KAZ14003	KAZ14055	Chokpak	Chokpak	Chokpak_02	Chokpak_07	Allosome	K = 6	 0.065577
KAZ14055	KAZ14055	Chokpak	Chokpak	Chokpak_07	Chokpak_07	Allosome	K = 4	10
KAZ14054	KAZ14055	Chokpak	Chokpak	Chokpak_06	Chokpak_07	Allosome	K = 2	 0.087121
KAZ14032	KAZ14055	Chokpak	Chokpak	Chokpak_03	Chokpak_07	Autosomes	K = 5	-0.000205
KAZ14003	KAZ14055	Chokpak	Chokpak	Chokpak_02	Chokpak_07	Autosomes	K = 5	 0.006803
KAZ14003	KAZ14055	Chokpak	Chokpak	Chokpak_02	Chokpak_07	Autosomes	K = 3	 0.006803
KAZ14055	KAZ14055	Chokpak	Chokpak	Chokpak_07	Chokpak_07	Allosome	K = 6	10
KAZ14035	KAZ14055	Chokpak	Chokpak	Chokpak_04	Chokpak_07	Allosome	K = 7	-0.035156
KAZ14001	KAZ14055	Chokpak	Chokpak	Chokpak_01	Chokpak_07	Autosomes	K = 3	 0.006090
KAZ14053	KAZ14055	Chokpak	Chokpak	Chokpak_05	Chokpak_07	Autosomes	K = 2	 0.013187
KAZ14053	KAZ14055	Chokpak	Chokpak	Chokpak_05	Chokpak_07	Autosomes	K = 6	 0.010492
KAZ14053	KAZ14055	Chokpak	Chokpak	Chokpak_05	Chokpak_07	Allosome	K = 7	 0.027975
KAZ14001	KAZ14055	Chokpak	Chokpak	Chokpak_01	Chokpak_07	Allosome	K = 4	 0.008780
KAZ14003	KAZ14055	Chokpak	Chokpak	Chokpak_02	Chokpak_07	Allosome	K = 3	 0.065645
KAZ14035	KAZ14055	Chokpak	Chokpak	Chokpak_04	Chokpak_07	Autosomes	K = 4	 0.007476
KAZ14035	KAZ14055	Chokpak	Chokpak	Chokpak_04	Chokpak_07	Autosomes	K = 6	 0.007476
KAZ14032	KAZ14055	Chokpak	Chokpak	Chokpak_03	Chokpak_07	Allosome	K = 5	 0.034735
KAZ14035	KAZ14055	Chokpak	Chokpak	Chokpak_04	Chokpak_07	Autosomes	K = 5	 0.007476
KAZ14003	KAZ14055	Chokpak	Chokpak	Chokpak_02	Chokpak_07	Autosomes	K = 7	 0.006803
KAZ14003	KAZ14055	Chokpak	Chokpak	Chokpak_02	Chokpak_07	Allosome	K = 2	 0.112504
KAZ14003	KAZ14055	Chokpak	Chokpak	Chokpak_02	Chokpak_07	Autosomes	K = 2	 0.009438
KAZ14001	KAZ14055	Chokpak	Chokpak	Chokpak_01	Chokpak_07	Allosome	K = 6	 0.008771
KAZ14001	KAZ14055	Chokpak	Chokpak	Chokpak_01	Chokpak_07	Allosome	K = 2	 0.039407
KAZ14053	KAZ14055	Chokpak	Chokpak	Chokpak_05	Chokpak_07	Allosome	K = 5	 0.042907
KAZ14032	KAZ14055	Chokpak	Chokpak	Chokpak_03	Chokpak_07	Autosomes	K = 4	-0.000205
KAZ14035	KAZ14055	Chokpak	Chokpak	Chokpak_04	Chokpak_07	Autosomes	K = 2	 0.010087
KAZ14035	KAZ14055	Chokpak	Chokpak	Chokpak_04	Chokpak_07	Allosome	K = 5	 0.021796
KAZ14053	KAZ14055	Chokpak	Chokpak	Chokpak_05	Chokpak_07	Allosome	K = 4	 0.042909
KAZ14054	KAZ14055	Chokpak	Chokpak	Chokpak_06	Chokpak_07	Allosome	K = 6	 0.058981
KAZ14053	KAZ14055	Chokpak	Chokpak	Chokpak_05	Chokpak_07	Autosomes	K = 7	 0.010492
KAZ14055	KAZ14055	Chokpak	Chokpak	Chokpak_07	Chokpak_07	Autosomes	K = 2	10
KAZ14055	KAZ14055	Chokpak	Chokpak	Chokpak_07	Chokpak_07	Autosomes	K = 7	10
KAZ14054	KAZ14055	Chokpak	Chokpak	Chokpak_06	Chokpak_07	Allosome	K = 5	 0.058995
KAZ14032	KAZ14055	Chokpak	Chokpak	Chokpak_03	Chokpak_07	Allosome	K = 6	 0.034653
KAZ14054	KAZ14055	Chokpak	Chokpak	Chokpak_06	Chokpak_07	Autosomes	K = 4	 0.004800
KAZ14054	KAZ14055	Chokpak	Chokpak	Chokpak_06	Chokpak_07	Autosomes	K = 3	 0.004800
KAZ14001	KAZ14055	Chokpak	Chokpak	Chokpak_01	Chokpak_07	Autosomes	K = 4	 0.006090
KAZ14053	KAZ14055	Chokpak	Chokpak	Chokpak_05	Chokpak_07	Allosome	K = 3	 0.043043
KAZ14032	KAZ14055	Chokpak	Chokpak	Chokpak_03	Chokpak_07	Autosomes	K = 2	 0.003037
KAZ14001	KAZ14055	Chokpak	Chokpak	Chokpak_01	Chokpak_07	Allosome	K = 5	 0.008776
KAZ14003	KAZ14055	Chokpak	Chokpak	Chokpak_02	Chokpak_07	Allosome	K = 7	 0.039450
KAZ14055	KAZ14055	Chokpak	Chokpak	Chokpak_07	Chokpak_07	Allosome	K = 3	10
KAZ14054	KAZ14055	Chokpak	Chokpak	Chokpak_06	Chokpak_07	Autosomes	K = 5	 0.004800
KAZ14055	KAZ14055	Chokpak	Chokpak	Chokpak_07	Chokpak_07	Allosome	K = 2	10
KAZ14032	KAZ14055	Chokpak	Chokpak	Chokpak_03	Chokpak_07	Allosome	K = 4	 0.034742
KAZ14057	KAZ14057	Chokpak	Chokpak	Chokpak_08	Chokpak_08	Autosomes	K = 2	10
KAZ14035	KAZ14057	Chokpak	Chokpak	Chokpak_04	Chokpak_08	Allosome	K = 4	 0.116687
KAZ14032	KAZ14057	Chokpak	Chokpak	Chokpak_03	Chokpak_08	Allosome	K = 7	-0.037119
KAZ14003	KAZ14057	Chokpak	Chokpak	Chokpak_02	Chokpak_08	Allosome	K = 5	 0.060982
KAZ14032	KAZ14057	Chokpak	Chokpak	Chokpak_03	Chokpak_08	Autosomes	K = 6	 0.008244
KAZ14057	KAZ14057	Chokpak	Chokpak	Chokpak_08	Chokpak_08	Allosome	K = 3	10
KAZ14055	KAZ14057	Chokpak	Chokpak	Chokpak_07	Chokpak_08	Autosomes	K = 5	 0.009783
KAZ14003	KAZ14057	Chokpak	Chokpak	Chokpak_02	Chokpak_08	Autosomes	K = 4	 0.002442
KAZ14057	KAZ14057	Chokpak	Chokpak	Chokpak_08	Chokpak_08	Autosomes	K = 7	10
KAZ14054	KAZ14057	Chokpak	Chokpak	Chokpak_06	Chokpak_08	Allosome	K = 4	 0.098724
KAZ14032	KAZ14057	Chokpak	Chokpak	Chokpak_03	Chokpak_08	Autosomes	K = 5	 0.008244
KAZ14032	KAZ14057	Chokpak	Chokpak	Chokpak_03	Chokpak_08	Allosome	K = 2	 0.042443
KAZ14053	KAZ14057	Chokpak	Chokpak	Chokpak_05	Chokpak_08	Allosome	K = 2	 0.051056
KAZ14001	KAZ14057	Chokpak	Chokpak	Chokpak_01	Chokpak_08	Allosome	K = 3	 0.023436
KAZ14003	KAZ14057	Chokpak	Chokpak	Chokpak_02	Chokpak_08	Autosomes	K = 6	 0.002442
KAZ14032	KAZ14057	Chokpak	Chokpak	Chokpak_03	Chokpak_08	Allosome	K = 3	 0.025705
KAZ14032	KAZ14057	Chokpak	Chokpak	Chokpak_03	Chokpak_08	Autosomes	K = 7	 0.008244
KAZ14054	KAZ14057	Chokpak	Chokpak	Chokpak_06	Chokpak_08	Autosomes	K = 7	 0.003159
KAZ14057	KAZ14057	Chokpak	Chokpak	Chokpak_08	Chokpak_08	Allosome	K = 2	10
KAZ14001	KAZ14057	Chokpak	Chokpak	Chokpak_01	Chokpak_08	Autosomes	K = 7	 0.001588
KAZ14057	KAZ14057	Chokpak	Chokpak	Chokpak_08	Chokpak_08	Allosome	K = 4	10
KAZ14032	KAZ14057	Chokpak	Chokpak	Chokpak_03	Chokpak_08	Autosomes	K = 3	 0.008244
KAZ14054	KAZ14057	Chokpak	Chokpak	Chokpak_06	Chokpak_08	Autosomes	K = 6	 0.003159
KAZ14001	KAZ14057	Chokpak	Chokpak	Chokpak_01	Chokpak_08	Allosome	K = 7	-0.026822
KAZ14055	KAZ14057	Chokpak	Chokpak	Chokpak_07	Chokpak_08	Allosome	K = 6	 0.003511
KAZ14035	KAZ14057	Chokpak	Chokpak	Chokpak_04	Chokpak_08	Autosomes	K = 3	 0.008531
KAZ14057	KAZ14057	Chokpak	Chokpak	Chokpak_08	Chokpak_08	Allosome	K = 6	10
KAZ14055	KAZ14057	Chokpak	Chokpak	Chokpak_07	Chokpak_08	Autosomes	K = 4	 0.009783
KAZ14001	KAZ14057	Chokpak	Chokpak	Chokpak_01	Chokpak_08	Autosomes	K = 6	 0.001588
KAZ14003	KAZ14057	Chokpak	Chokpak	Chokpak_02	Chokpak_08	Autosomes	K = 5	 0.002442
KAZ14001	KAZ14057	Chokpak	Chokpak	Chokpak_01	Chokpak_08	Allosome	K = 4	 0.023457
KAZ14053	KAZ14057	Chokpak	Chokpak	Chokpak_05	Chokpak_08	Allosome	K = 6	 0.025878
KAZ14035	KAZ14057	Chokpak	Chokpak	Chokpak_04	Chokpak_08	Allosome	K = 2	 0.143428
KAZ14001	KAZ14057	Chokpak	Chokpak	Chokpak_01	Chokpak_08	Autosomes	K = 3	 0.001588
KAZ14053	KAZ14057	Chokpak	Chokpak	Chokpak_05	Chokpak_08	Autosomes	K = 3	 0.004212
KAZ14035	KAZ14057	Chokpak	Chokpak	Chokpak_04	Chokpak_08	Autosomes	K = 6	 0.008531
KAZ14053	KAZ14057	Chokpak	Chokpak	Chokpak_05	Chokpak_08	Autosomes	K = 2	 0.007054
KAZ14032	KAZ14057	Chokpak	Chokpak	Chokpak_03	Chokpak_08	Autosomes	K = 4	 0.008244
KAZ14054	KAZ14057	Chokpak	Chokpak	Chokpak_06	Chokpak_08	Allosome	K = 6	 0.098654
KAZ14055	KAZ14057	Chokpak	Chokpak	Chokpak_07	Chokpak_08	Allosome	K = 7	-0.034071
KAZ14055	KAZ14057	Chokpak	Chokpak	Chokpak_07	Chokpak_08	Autosomes	K = 6	 0.009783
KAZ14035	KAZ14057	Chokpak	Chokpak	Chokpak_04	Chokpak_08	Autosomes	K = 2	 0.011187
KAZ14035	KAZ14057	Chokpak	Chokpak	Chokpak_04	Chokpak_08	Allosome	K = 3	 0.116790
KAZ14055	KAZ14057	Chokpak	Chokpak	Chokpak_07	Chokpak_08	Allosome	K = 5	 0.003658
KAZ14057	KAZ14057	Chokpak	Chokpak	Chokpak_08	Chokpak_08	Autosomes	K = 5	10
KAZ14035	KAZ14057	Chokpak	Chokpak	Chokpak_04	Chokpak_08	Autosomes	K = 4	 0.008531
KAZ14035	KAZ14057	Chokpak	Chokpak	Chokpak_04	Chokpak_08	Allosome	K = 6	 0.116605
KAZ14035	KAZ14057	Chokpak	Chokpak	Chokpak_04	Chokpak_08	Autosomes	K = 5	 0.008531
KAZ14003	KAZ14057	Chokpak	Chokpak	Chokpak_02	Chokpak_08	Autosomes	K = 2	 0.005231
KAZ14053	KAZ14057	Chokpak	Chokpak	Chokpak_05	Chokpak_08	Autosomes	K = 4	 0.004212
KAZ14053	KAZ14057	Chokpak	Chokpak	Chokpak_05	Chokpak_08	Allosome	K = 7	-0.005412
KAZ14054	KAZ14057	Chokpak	Chokpak	Chokpak_06	Chokpak_08	Allosome	K = 3	 0.098813
KAZ14003	KAZ14057	Chokpak	Chokpak	Chokpak_02	Chokpak_08	Allosome	K = 6	 0.060863
KAZ14053	KAZ14057	Chokpak	Chokpak	Chokpak_05	Chokpak_08	Autosomes	K = 5	 0.004212
KAZ14035	KAZ14057	Chokpak	Chokpak	Chokpak_04	Chokpak_08	Allosome	K = 5	 0.116683
KAZ14003	KAZ14057	Chokpak	Chokpak	Chokpak_02	Chokpak_08	Autosomes	K = 3	 0.002442
KAZ14032	KAZ14057	Chokpak	Chokpak	Chokpak_03	Chokpak_08	Allosome	K = 5	 0.025724
KAZ14053	KAZ14057	Chokpak	Chokpak	Chokpak_05	Chokpak_08	Allosome	K = 5	 0.025947
KAZ14055	KAZ14057	Chokpak	Chokpak	Chokpak_07	Chokpak_08	Autosomes	K = 2	 0.012380
KAZ14054	KAZ14057	Chokpak	Chokpak	Chokpak_06	Chokpak_08	Autosomes	K = 3	 0.003159
KAZ14054	KAZ14057	Chokpak	Chokpak	Chokpak_06	Chokpak_08	Allosome	K = 2	 0.121840
KAZ14001	KAZ14057	Chokpak	Chokpak	Chokpak_01	Chokpak_08	Autosomes	K = 2	 0.004745
KAZ14001	KAZ14057	Chokpak	Chokpak	Chokpak_01	Chokpak_08	Allosome	K = 2	 0.047671
KAZ14054	KAZ14057	Chokpak	Chokpak	Chokpak_06	Chokpak_08	Autosomes	K = 2	 0.006116
KAZ14055	KAZ14057	Chokpak	Chokpak	Chokpak_07	Chokpak_08	Autosomes	K = 3	 0.009783
KAZ14003	KAZ14057	Chokpak	Chokpak	Chokpak_02	Chokpak_08	Allosome	K = 2	 0.096008
KAZ14053	KAZ14057	Chokpak	Chokpak	Chokpak_05	Chokpak_08	Allosome	K = 3	 0.026018
KAZ14054	KAZ14057	Chokpak	Chokpak	Chokpak_06	Chokpak_08	Autosomes	K = 4	 0.003159
KAZ14053	KAZ14057	Chokpak	Chokpak	Chokpak_05	Chokpak_08	Autosomes	K = 6	 0.004212
KAZ14001	KAZ14057	Chokpak	Chokpak	Chokpak_01	Chokpak_08	Allosome	K = 6	 0.023368
KAZ14003	KAZ14057	Chokpak	Chokpak	Chokpak_02	Chokpak_08	Allosome	K = 3	 0.060931
KAZ14003	KAZ14057	Chokpak	Chokpak	Chokpak_02	Chokpak_08	Allosome	K = 4	 0.060988
KAZ14032	KAZ14057	Chokpak	Chokpak	Chokpak_03	Chokpak_08	Autosomes	K = 2	 0.011467
KAZ14055	KAZ14057	Chokpak	Chokpak	Chokpak_07	Chokpak_08	Allosome	K = 4	 0.003669
KAZ14057	KAZ14057	Chokpak	Chokpak	Chokpak_08	Chokpak_08	Autosomes	K = 3	10
KAZ14057	KAZ14057	Chokpak	Chokpak	Chokpak_08	Chokpak_08	Autosomes	K = 4	10
KAZ14001	KAZ14057	Chokpak	Chokpak	Chokpak_01	Chokpak_08	Allosome	K = 5	 0.023452
KAZ14003	KAZ14057	Chokpak	Chokpak	Chokpak_02	Chokpak_08	Autosomes	K = 7	 0.002442
KAZ14053	KAZ14057	Chokpak	Chokpak	Chokpak_05	Chokpak_08	Allosome	K = 4	 0.025952
KAZ14001	KAZ14057	Chokpak	Chokpak	Chokpak_01	Chokpak_08	Autosomes	K = 5	 0.001588
KAZ14035	KAZ14057	Chokpak	Chokpak	Chokpak_04	Chokpak_08	Autosomes	K = 7	 0.008531
KAZ14003	KAZ14057	Chokpak	Chokpak	Chokpak_02	Chokpak_08	Allosome	K = 7	 0.003590
KAZ14054	KAZ14057	Chokpak	Chokpak	Chokpak_06	Chokpak_08	Allosome	K = 5	 0.098720
KAZ14057	KAZ14057	Chokpak	Chokpak	Chokpak_08	Chokpak_08	Allosome	K = 5	10
KAZ14057	KAZ14057	Chokpak	Chokpak	Chokpak_08	Chokpak_08	Autosomes	K = 6	10
KAZ14057	KAZ14057	Chokpak	Chokpak	Chokpak_08	Chokpak_08	Allosome	K = 7	10
KAZ14054	KAZ14057	Chokpak	Chokpak	Chokpak_06	Chokpak_08	Autosomes	K = 5	 0.003159
KAZ14032	KAZ14057	Chokpak	Chokpak	Chokpak_03	Chokpak_08	Allosome	K = 6	 0.025579
KAZ14035	KAZ14057	Chokpak	Chokpak	Chokpak_04	Chokpak_08	Allosome	K = 7	 0.039927
KAZ14054	KAZ14057	Chokpak	Chokpak	Chokpak_06	Chokpak_08	Allosome	K = 7	 0.058066
KAZ14055	KAZ14057	Chokpak	Chokpak	Chokpak_07	Chokpak_08	Allosome	K = 3	 0.003794
KAZ14055	KAZ14057	Chokpak	Chokpak	Chokpak_07	Chokpak_08	Autosomes	K = 7	 0.009783
KAZ14032	KAZ14057	Chokpak	Chokpak	Chokpak_03	Chokpak_08	Allosome	K = 4	 0.025733
KAZ14001	KAZ14057	Chokpak	Chokpak	Chokpak_01	Chokpak_08	Autosomes	K = 4	 0.001588
KAZ14053	KAZ14057	Chokpak	Chokpak	Chokpak_05	Chokpak_08	Autosomes	K = 7	 0.004212
KAZ14055	KAZ14057	Chokpak	Chokpak	Chokpak_07	Chokpak_08	Allosome	K = 2	 0.032003
KAZ14032	KAZ14059	Chokpak	Chokpak	Chokpak_03	Chokpak_09	Allosome	K = 7	 0.010159
KAZ14057	KAZ14059	Chokpak	Chokpak	Chokpak_08	Chokpak_09	Autosomes	K = 2	 0.009029
KAZ14032	KAZ14059	Chokpak	Chokpak	Chokpak_03	Chokpak_09	Allosome	K = 2	 0.083662
KAZ14003	KAZ14059	Chokpak	Chokpak	Chokpak_02	Chokpak_09	Allosome	K = 5	 0.067157
KAZ14003	KAZ14059	Chokpak	Chokpak	Chokpak_02	Chokpak_09	Autosomes	K = 4	 0.008462
KAZ14035	KAZ14059	Chokpak	Chokpak	Chokpak_04	Chokpak_09	Allosome	K = 4	 0.062076
KAZ14054	KAZ14059	Chokpak	Chokpak	Chokpak_06	Chokpak_09	Autosomes	K = 7	 0.004516
KAZ14057	KAZ14059	Chokpak	Chokpak	Chokpak_08	Chokpak_09	Allosome	K = 3	 0.038339
KAZ14054	KAZ14059	Chokpak	Chokpak	Chokpak_06	Chokpak_09	Allosome	K = 4	 0.011195
KAZ14053	KAZ14059	Chokpak	Chokpak	Chokpak_05	Chokpak_09	Allosome	K = 2	 0.029221
KAZ14003	KAZ14059	Chokpak	Chokpak	Chokpak_02	Chokpak_09	Autosomes	K = 5	 0.008462
KAZ14001	KAZ14059	Chokpak	Chokpak	Chokpak_01	Chokpak_09	Allosome	K = 7	 0.034595
KAZ14032	KAZ14059	Chokpak	Chokpak	Chokpak_03	Chokpak_09	Autosomes	K = 6	 0.008967
KAZ14059	KAZ14059	Chokpak	Chokpak	Chokpak_09	Chokpak_09	Allosome	K = 5	10
KAZ14001	KAZ14059	Chokpak	Chokpak	Chokpak_01	Chokpak_09	Allosome	K = 3	 0.074091
KAZ14001	KAZ14059	Chokpak	Chokpak	Chokpak_01	Chokpak_09	Autosomes	K = 7	 0.003257
KAZ14055	KAZ14059	Chokpak	Chokpak	Chokpak_07	Chokpak_09	Autosomes	K = 5	 0.001511
KAZ14054	KAZ14059	Chokpak	Chokpak	Chokpak_06	Chokpak_09	Allosome	K = 3	 0.011260
KAZ14057	KAZ14059	Chokpak	Chokpak	Chokpak_08	Chokpak_09	Autosomes	K = 7	 0.006559
KAZ14003	KAZ14059	Chokpak	Chokpak	Chokpak_02	Chokpak_09	Autosomes	K = 6	 0.008462
KAZ14001	KAZ14059	Chokpak	Chokpak	Chokpak_01	Chokpak_09	Autosomes	K = 6	 0.003257
KAZ14054	KAZ14059	Chokpak	Chokpak	Chokpak_06	Chokpak_09	Autosomes	K = 2	 0.007232
KAZ14032	KAZ14059	Chokpak	Chokpak	Chokpak_03	Chokpak_09	Autosomes	K = 5	 0.008967
KAZ14055	KAZ14059	Chokpak	Chokpak	Chokpak_07	Chokpak_09	Allosome	K = 5	 0.026235
KAZ14001	KAZ14059	Chokpak	Chokpak	Chokpak_01	Chokpak_09	Autosomes	K = 3	 0.003257
KAZ14053	KAZ14059	Chokpak	Chokpak	Chokpak_05	Chokpak_09	Allosome	K = 6	-0.004589
KAZ14054	KAZ14059	Chokpak	Chokpak	Chokpak_06	Chokpak_09	Allosome	K = 2	 0.044733
KAZ14055	KAZ14059	Chokpak	Chokpak	Chokpak_07	Chokpak_09	Autosomes	K = 4	 0.001511
KAZ14035	KAZ14059	Chokpak	Chokpak	Chokpak_04	Chokpak_09	Autosomes	K = 4	-0.000093
KAZ14055	KAZ14059	Chokpak	Chokpak	Chokpak_07	Chokpak_09	Allosome	K = 7	-0.001788
KAZ14001	KAZ14059	Chokpak	Chokpak	Chokpak_01	Chokpak_09	Autosomes	K = 2	 0.006187
KAZ14035	KAZ14059	Chokpak	Chokpak	Chokpak_04	Chokpak_09	Autosomes	K = 5	-0.000093
KAZ14032	KAZ14059	Chokpak	Chokpak	Chokpak_03	Chokpak_09	Autosomes	K = 3	 0.008967
KAZ14001	KAZ14059	Chokpak	Chokpak	Chokpak_01	Chokpak_09	Allosome	K = 2	 0.103141
KAZ14059	KAZ14059	Chokpak	Chokpak	Chokpak_09	Chokpak_09	Autosomes	K = 2	10
KAZ14035	KAZ14059	Chokpak	Chokpak	Chokpak_04	Chokpak_09	Autosomes	K = 3	-0.000093
KAZ14032	KAZ14059	Chokpak	Chokpak	Chokpak_03	Chokpak_09	Allosome	K = 5	 0.062250
KAZ14035	KAZ14059	Chokpak	Chokpak	Chokpak_04	Chokpak_09	Allosome	K = 3	 0.062166
KAZ14032	KAZ14059	Chokpak	Chokpak	Chokpak_03	Chokpak_09	Autosomes	K = 7	 0.008967
KAZ14053	KAZ14059	Chokpak	Chokpak	Chokpak_05	Chokpak_09	Autosomes	K = 5	 0.006027
KAZ14054	KAZ14059	Chokpak	Chokpak	Chokpak_06	Chokpak_09	Autosomes	K = 6	 0.004516
KAZ14053	KAZ14059	Chokpak	Chokpak	Chokpak_05	Chokpak_09	Autosomes	K = 2	 0.008603
KAZ14059	KAZ14059	Chokpak	Chokpak	Chokpak_09	Chokpak_09	Allosome	K = 6	10
KAZ14032	KAZ14059	Chokpak	Chokpak	Chokpak_03	Chokpak_09	Allosome	K = 3	 0.062183
KAZ14001	KAZ14059	Chokpak	Chokpak	Chokpak_01	Chokpak_09	Autosomes	K = 5	 0.003257
KAZ14057	KAZ14059	Chokpak	Chokpak	Chokpak_08	Chokpak_09	Allosome	K = 2	 0.062793
KAZ14059	KAZ14059	Chokpak	Chokpak	Chokpak_09	Chokpak_09	Allosome	K = 3	10
KAZ14053	KAZ14059	Chokpak	Chokpak	Chokpak_05	Chokpak_09	Allosome	K = 4	-0.004602
KAZ14053	KAZ14059	Chokpak	Chokpak	Chokpak_05	Chokpak_09	Allosome	K = 7	-0.033659
KAZ14054	KAZ14059	Chokpak	Chokpak	Chokpak_06	Chokpak_09	Allosome	K = 6	 0.011199
